filepaths,labels,data set
train/CHECQUERED SKIPPER/032.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/033.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/034.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/035.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/036.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/037.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/038.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/039.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/040.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/041.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/042.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/043.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/044.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/045.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/046.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/047.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/048.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/049.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/050.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/051.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/052.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/053.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/054.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/055.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/056.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/057.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/058.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/059.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/060.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/061.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/062.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/063.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/064.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/065.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/066.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/067.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/068.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/069.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/070.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/071.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/072.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/073.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/074.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/075.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/076.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/077.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/078.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/079.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/080.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/081.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/082.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/083.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/084.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/085.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/086.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/087.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/088.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/089.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/090.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/091.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/092.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/093.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/094.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/095.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/096.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/097.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/098.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/099.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/100.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/101.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/102.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/103.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/104.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/105.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/106.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/107.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/108.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/109.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/110.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/111.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/112.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/113.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/114.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/115.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/116.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/117.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/118.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/119.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/120.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/121.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/122.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/123.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/124.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/125.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/126.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/127.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/128.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/129.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/130.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/131.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/132.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/133.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/134.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/135.jpg,CHECQUERED SKIPPER,train
train/CHECQUERED SKIPPER/136.jpg,CHECQUERED SKIPPER,train
train/CHESTNUT/01.jpg,CHESTNUT,train
train/CHESTNUT/02.jpg,CHESTNUT,train
train/CHESTNUT/03.jpg,CHESTNUT,train
train/CHESTNUT/04.jpg,CHESTNUT,train
train/CHESTNUT/05.jpg,CHESTNUT,train
train/CHESTNUT/06.jpg,CHESTNUT,train
train/CHESTNUT/07.jpg,CHESTNUT,train
train/CHESTNUT/08.jpg,CHESTNUT,train
train/CHESTNUT/09.jpg,CHESTNUT,train
train/CHESTNUT/10.jpg,CHESTNUT,train
train/CHESTNUT/100.jpg,CHESTNUT,train
train/CHESTNUT/101.jpg,CHESTNUT,train
train/CHESTNUT/102.jpg,CHESTNUT,train
train/CHESTNUT/103.jpg,CHESTNUT,train
train/CHESTNUT/104.jpg,CHESTNUT,train
train/CHESTNUT/105.jpg,CHESTNUT,train
train/CHESTNUT/106.jpg,CHESTNUT,train
train/CHESTNUT/107.jpg,CHESTNUT,train
train/CHESTNUT/108.jpg,CHESTNUT,train
train/CHESTNUT/109.jpg,CHESTNUT,train
train/CHESTNUT/11.jpg,CHESTNUT,train
train/CHESTNUT/110.jpg,CHESTNUT,train
train/CHESTNUT/111.jpg,CHESTNUT,train
train/CHESTNUT/112.jpg,CHESTNUT,train
train/CHESTNUT/113.jpg,CHESTNUT,train
train/CHESTNUT/114.jpg,CHESTNUT,train
train/CHESTNUT/115.jpg,CHESTNUT,train
train/CHESTNUT/116.jpg,CHESTNUT,train
train/CHESTNUT/117.jpg,CHESTNUT,train
train/CHESTNUT/118.jpg,CHESTNUT,train
train/CHESTNUT/119.jpg,CHESTNUT,train
train/CHESTNUT/12.jpg,CHESTNUT,train
train/CHESTNUT/120.jpg,CHESTNUT,train
train/CHESTNUT/121.jpg,CHESTNUT,train
train/CHESTNUT/122.jpg,CHESTNUT,train
train/CHESTNUT/13.jpg,CHESTNUT,train
train/CHESTNUT/14.jpg,CHESTNUT,train
train/CHESTNUT/15.jpg,CHESTNUT,train
train/CHESTNUT/16.jpg,CHESTNUT,train
train/CHESTNUT/17.jpg,CHESTNUT,train
train/CHESTNUT/18.jpg,CHESTNUT,train
train/CHESTNUT/19.jpg,CHESTNUT,train
train/CHESTNUT/20.jpg,CHESTNUT,train
train/CHESTNUT/21.jpg,CHESTNUT,train
train/CHESTNUT/22.jpg,CHESTNUT,train
train/CHESTNUT/23.jpg,CHESTNUT,train
train/CHESTNUT/24.jpg,CHESTNUT,train
train/CHESTNUT/25.jpg,CHESTNUT,train
train/CHESTNUT/26.jpg,CHESTNUT,train
train/CHESTNUT/27.jpg,CHESTNUT,train
train/CHESTNUT/28.jpg,CHESTNUT,train
train/CHESTNUT/29.jpg,CHESTNUT,train
train/CHESTNUT/30.jpg,CHESTNUT,train
train/CHESTNUT/31.jpg,CHESTNUT,train
train/CHESTNUT/32.jpg,CHESTNUT,train
train/CHESTNUT/33.jpg,CHESTNUT,train
train/CHESTNUT/34.jpg,CHESTNUT,train
train/CHESTNUT/35.jpg,CHESTNUT,train
train/CHESTNUT/36.jpg,CHESTNUT,train
train/CHESTNUT/37.jpg,CHESTNUT,train
train/CHESTNUT/38.jpg,CHESTNUT,train
train/CHESTNUT/39.jpg,CHESTNUT,train
train/CHESTNUT/40.jpg,CHESTNUT,train
train/CHESTNUT/41.jpg,CHESTNUT,train
train/CHESTNUT/42.jpg,CHESTNUT,train
train/CHESTNUT/43.jpg,CHESTNUT,train
train/CHESTNUT/44.jpg,CHESTNUT,train
train/CHESTNUT/45.jpg,CHESTNUT,train
train/CHESTNUT/46.jpg,CHESTNUT,train
train/CHESTNUT/47.jpg,CHESTNUT,train
train/CHESTNUT/48.jpg,CHESTNUT,train
train/CHESTNUT/49.jpg,CHESTNUT,train
train/CHESTNUT/50.jpg,CHESTNUT,train
train/CHESTNUT/51.jpg,CHESTNUT,train
train/CHESTNUT/52.jpg,CHESTNUT,train
train/CHESTNUT/53.jpg,CHESTNUT,train
train/CHESTNUT/54.jpg,CHESTNUT,train
train/CHESTNUT/55.jpg,CHESTNUT,train
train/CHESTNUT/56.jpg,CHESTNUT,train
train/CHESTNUT/57.jpg,CHESTNUT,train
train/CHESTNUT/58.jpg,CHESTNUT,train
train/CHESTNUT/59.jpg,CHESTNUT,train
train/CHESTNUT/60.jpg,CHESTNUT,train
train/CHESTNUT/61.jpg,CHESTNUT,train
train/CHESTNUT/62.jpg,CHESTNUT,train
train/CHESTNUT/63.jpg,CHESTNUT,train
train/CHESTNUT/64.jpg,CHESTNUT,train
train/CHESTNUT/65.jpg,CHESTNUT,train
train/CHESTNUT/66.jpg,CHESTNUT,train
train/CHESTNUT/67.jpg,CHESTNUT,train
train/CHESTNUT/68.jpg,CHESTNUT,train
train/CHESTNUT/69.jpg,CHESTNUT,train
train/CHESTNUT/70.jpg,CHESTNUT,train
train/CHESTNUT/71.jpg,CHESTNUT,train
train/CHESTNUT/72.jpg,CHESTNUT,train
train/CHESTNUT/73.jpg,CHESTNUT,train
train/CHESTNUT/74.jpg,CHESTNUT,train
train/CHESTNUT/75.jpg,CHESTNUT,train
train/CHESTNUT/76.jpg,CHESTNUT,train
train/CHESTNUT/77.jpg,CHESTNUT,train
train/CHESTNUT/78.jpg,CHESTNUT,train
train/CHESTNUT/79.jpg,CHESTNUT,train
train/CHESTNUT/80.jpg,CHESTNUT,train
train/CHESTNUT/81.jpg,CHESTNUT,train
train/CHESTNUT/82.jpg,CHESTNUT,train
train/CHESTNUT/83.jpg,CHESTNUT,train
train/CHESTNUT/84.jpg,CHESTNUT,train
train/CHESTNUT/85.jpg,CHESTNUT,train
train/CHESTNUT/86.jpg,CHESTNUT,train
train/CHESTNUT/87.jpg,CHESTNUT,train
train/CHESTNUT/88.jpg,CHESTNUT,train
train/CHESTNUT/89.jpg,CHESTNUT,train
train/CHESTNUT/90.jpg,CHESTNUT,train
train/CHESTNUT/91.jpg,CHESTNUT,train
train/CHESTNUT/92.jpg,CHESTNUT,train
train/CHESTNUT/93.jpg,CHESTNUT,train
train/CHESTNUT/94.jpg,CHESTNUT,train
train/CHESTNUT/95.jpg,CHESTNUT,train
train/CHESTNUT/96.jpg,CHESTNUT,train
train/CHESTNUT/97.jpg,CHESTNUT,train
train/CHESTNUT/98.jpg,CHESTNUT,train
train/CHESTNUT/99.jpg,CHESTNUT,train
train/CLEOPATRA/001.jpg,CLEOPATRA,train
train/CLEOPATRA/002.jpg,CLEOPATRA,train
train/CLEOPATRA/003.jpg,CLEOPATRA,train
train/CLEOPATRA/004.jpg,CLEOPATRA,train
train/CLEOPATRA/005.jpg,CLEOPATRA,train
train/CLEOPATRA/006.jpg,CLEOPATRA,train
train/CLEOPATRA/007.jpg,CLEOPATRA,train
train/CLEOPATRA/008.jpg,CLEOPATRA,train
train/CLEOPATRA/009.jpg,CLEOPATRA,train
train/CLEOPATRA/010.jpg,CLEOPATRA,train
train/CLEOPATRA/011.jpg,CLEOPATRA,train
train/CLEOPATRA/012.jpg,CLEOPATRA,train
train/CLEOPATRA/013.jpg,CLEOPATRA,train
train/CLEOPATRA/014.jpg,CLEOPATRA,train
train/CLEOPATRA/015.jpg,CLEOPATRA,train
train/CLEOPATRA/016.jpg,CLEOPATRA,train
train/CLEOPATRA/017.jpg,CLEOPATRA,train
train/CLEOPATRA/018.jpg,CLEOPATRA,train
train/CLEOPATRA/019.jpg,CLEOPATRA,train
train/CLEOPATRA/020.jpg,CLEOPATRA,train
train/CLEOPATRA/021.jpg,CLEOPATRA,train
train/CLEOPATRA/022.jpg,CLEOPATRA,train
train/CLEOPATRA/023.jpg,CLEOPATRA,train
train/CLEOPATRA/024.jpg,CLEOPATRA,train
train/CLEOPATRA/025.jpg,CLEOPATRA,train
train/CLEOPATRA/026.jpg,CLEOPATRA,train
train/CLEOPATRA/027.jpg,CLEOPATRA,train
train/CLEOPATRA/028.jpg,CLEOPATRA,train
train/CLEOPATRA/029.jpg,CLEOPATRA,train
train/CLEOPATRA/030.jpg,CLEOPATRA,train
train/CLEOPATRA/031.jpg,CLEOPATRA,train
train/CLEOPATRA/032.jpg,CLEOPATRA,train
train/CLEOPATRA/033.jpg,CLEOPATRA,train
train/CLEOPATRA/034.jpg,CLEOPATRA,train
train/CLEOPATRA/035.jpg,CLEOPATRA,train
train/CLEOPATRA/036.jpg,CLEOPATRA,train
train/CLEOPATRA/037.jpg,CLEOPATRA,train
train/CLEOPATRA/038.jpg,CLEOPATRA,train
train/CLEOPATRA/039.jpg,CLEOPATRA,train
train/CLEOPATRA/040.jpg,CLEOPATRA,train
train/CLEOPATRA/041.jpg,CLEOPATRA,train
train/CLEOPATRA/042.jpg,CLEOPATRA,train
train/CLEOPATRA/043.jpg,CLEOPATRA,train
train/CLEOPATRA/044.jpg,CLEOPATRA,train
train/CLEOPATRA/045.jpg,CLEOPATRA,train
train/CLEOPATRA/046.jpg,CLEOPATRA,train
train/CLEOPATRA/047.jpg,CLEOPATRA,train
train/CLEOPATRA/048.jpg,CLEOPATRA,train
train/CLEOPATRA/049.jpg,CLEOPATRA,train
train/CLEOPATRA/050.jpg,CLEOPATRA,train
train/CLEOPATRA/051.jpg,CLEOPATRA,train
train/CLEOPATRA/052.jpg,CLEOPATRA,train
train/CLEOPATRA/053.jpg,CLEOPATRA,train
train/CLEOPATRA/054.jpg,CLEOPATRA,train
train/CLEOPATRA/055.jpg,CLEOPATRA,train
train/CLEOPATRA/056.jpg,CLEOPATRA,train
train/CLEOPATRA/057.jpg,CLEOPATRA,train
train/CLEOPATRA/058.jpg,CLEOPATRA,train
train/CLEOPATRA/059.jpg,CLEOPATRA,train
train/CLEOPATRA/060.jpg,CLEOPATRA,train
train/CLEOPATRA/061.jpg,CLEOPATRA,train
train/CLEOPATRA/062.jpg,CLEOPATRA,train
train/CLEOPATRA/063.jpg,CLEOPATRA,train
train/CLEOPATRA/064.jpg,CLEOPATRA,train
train/CLEOPATRA/065.jpg,CLEOPATRA,train
train/CLEOPATRA/066.jpg,CLEOPATRA,train
train/CLEOPATRA/067.jpg,CLEOPATRA,train
train/CLEOPATRA/068.jpg,CLEOPATRA,train
train/CLEOPATRA/069.jpg,CLEOPATRA,train
train/CLEOPATRA/070.jpg,CLEOPATRA,train
train/CLEOPATRA/071.jpg,CLEOPATRA,train
train/CLEOPATRA/072.jpg,CLEOPATRA,train
train/CLEOPATRA/073.jpg,CLEOPATRA,train
train/CLEOPATRA/074.jpg,CLEOPATRA,train
train/CLEOPATRA/075.jpg,CLEOPATRA,train
train/CLEOPATRA/076.jpg,CLEOPATRA,train
train/CLEOPATRA/077.jpg,CLEOPATRA,train
train/CLEOPATRA/078.jpg,CLEOPATRA,train
train/CLEOPATRA/079.jpg,CLEOPATRA,train
train/CLEOPATRA/080.jpg,CLEOPATRA,train
train/CLEOPATRA/081.jpg,CLEOPATRA,train
train/CLEOPATRA/082.jpg,CLEOPATRA,train
train/CLEOPATRA/083.jpg,CLEOPATRA,train
train/CLEOPATRA/084.jpg,CLEOPATRA,train
train/CLEOPATRA/085.jpg,CLEOPATRA,train
train/CLEOPATRA/086.jpg,CLEOPATRA,train
train/CLEOPATRA/087.jpg,CLEOPATRA,train
train/CLEOPATRA/088.jpg,CLEOPATRA,train
train/CLEOPATRA/089.jpg,CLEOPATRA,train
train/CLEOPATRA/090.jpg,CLEOPATRA,train
train/CLEOPATRA/091.jpg,CLEOPATRA,train
train/CLEOPATRA/092.jpg,CLEOPATRA,train
train/CLEOPATRA/093.jpg,CLEOPATRA,train
train/CLEOPATRA/094.jpg,CLEOPATRA,train
train/CLEOPATRA/095.jpg,CLEOPATRA,train
train/CLEOPATRA/096.jpg,CLEOPATRA,train
train/CLEOPATRA/097.jpg,CLEOPATRA,train
train/CLEOPATRA/098.jpg,CLEOPATRA,train
train/CLEOPATRA/099.jpg,CLEOPATRA,train
train/CLEOPATRA/100.jpg,CLEOPATRA,train
train/CLEOPATRA/101.jpg,CLEOPATRA,train
train/CLEOPATRA/102.jpg,CLEOPATRA,train
train/CLEOPATRA/103.jpg,CLEOPATRA,train
train/CLEOPATRA/104.jpg,CLEOPATRA,train
train/CLEOPATRA/105.jpg,CLEOPATRA,train
train/CLEOPATRA/106.jpg,CLEOPATRA,train
train/CLEOPATRA/107.jpg,CLEOPATRA,train
train/CLEOPATRA/108.jpg,CLEOPATRA,train
train/CLEOPATRA/109.jpg,CLEOPATRA,train
train/CLEOPATRA/110.jpg,CLEOPATRA,train
train/CLEOPATRA/111.jpg,CLEOPATRA,train
train/CLEOPATRA/112.jpg,CLEOPATRA,train
train/CLEOPATRA/113.jpg,CLEOPATRA,train
train/CLEOPATRA/114.jpg,CLEOPATRA,train
train/CLEOPATRA/115.jpg,CLEOPATRA,train
train/CLEOPATRA/116.jpg,CLEOPATRA,train
train/CLEOPATRA/117.jpg,CLEOPATRA,train
train/CLEOPATRA/118.jpg,CLEOPATRA,train
train/CLEOPATRA/119.jpg,CLEOPATRA,train
train/CLEOPATRA/120.jpg,CLEOPATRA,train
train/CLEOPATRA/121.jpg,CLEOPATRA,train
train/CLEOPATRA/122.jpg,CLEOPATRA,train
train/CLEOPATRA/123.jpg,CLEOPATRA,train
train/CLEOPATRA/124.jpg,CLEOPATRA,train
train/CLEOPATRA/125.jpg,CLEOPATRA,train
train/CLEOPATRA/126.jpg,CLEOPATRA,train
train/CLEOPATRA/127.jpg,CLEOPATRA,train
train/CLEOPATRA/128.jpg,CLEOPATRA,train
train/CLEOPATRA/129.jpg,CLEOPATRA,train
train/CLEOPATRA/130.jpg,CLEOPATRA,train
train/CLEOPATRA/131.jpg,CLEOPATRA,train
train/CLEOPATRA/132.jpg,CLEOPATRA,train
train/CLEOPATRA/133.jpg,CLEOPATRA,train
train/CLODIUS PARNASSIAN/01.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/02.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/03.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/04.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/05.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/06.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/07.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/08.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/09.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/10.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/100.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/101.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/102.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/103.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/104.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/105.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/106.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/107.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/108.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/109.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/11.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/110.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/111.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/112.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/113.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/114.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/115.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/116.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/117.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/118.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/119.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/12.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/120.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/121.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/122.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/123.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/124.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/13.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/14.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/15.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/16.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/17.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/18.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/19.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/20.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/21.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/22.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/23.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/24.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/25.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/26.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/27.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/28.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/29.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/30.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/31.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/32.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/33.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/34.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/35.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/36.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/37.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/38.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/39.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/40.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/41.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/42.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/43.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/44.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/45.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/46.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/47.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/48.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/49.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/50.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/51.jpg,CLODIUS PARNASSIAN,train
train/CLODIUS PARNASSIAN/52.jpg,CLODIUS PARNASSIAN,train
